,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Unit,Rate,Amount
1810,0.987,"Stevenson Crane Service, Inc.",Midwest,"Portage,",IN,,"$8,405.00",284766,Delivery - RT Crane,1.00,Each,$905.00,$905.00
1811,0.987,"Stevenson Crane Service, Inc.",Midwest,"Portage,",IN,,"$8,405.00",284766,30 Ton RT (m) tax,1.00,Month(s),"$7,500.00","$7,500.00"
1812,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,000.00",266837,Misc. Equipment - Bare,1.00,Month(s),$950.00,$950.00
1813,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,000.00",266837,Misc. Equipment - Bare,1.00,Month(s),"$1,200.00","$1,200.00"
1814,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,000.00",266837,Shuttle Van,1.00,Month(s),$850.00,$850.00
1815,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$4,265.00",285563,150' Straight Boom,1.00,Day(s),"$4,100.00","$4,100.00"
1816,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$4,265.00",285563,Environmental Impact,1.00,Each,$0.00,$0.00
1817,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$4,265.00",285563,Delivery - Boom Lift 150',1.00,Each,$0.00,$0.00
1818,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$4,265.00",285563,Return - Boom Lift,1.00,Each,$0.00,$0.00
1819,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$4,265.00",285563,Fuel,15.00,Gallon(s),$11.00,$165.00
1820,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$555.00,261948,45' Articulating Boom,1.00,Day(s),$500.00,$500.00
1821,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$555.00,261948,Environmental Impact,1.00,Each,$0.00,$0.00
1822,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$555.00,261948,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1823,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$555.00,261948,Return - Boom Lift,1.00,Each,$0.00,$0.00
1824,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$555.00,261948,Fuel,5.00,Gallon(s),$11.00,$55.00
1825,0.997,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$2,250.00",262752,85 Ton RT,8.00,Hour(s),$135.00,"$1,080.00"
1826,0.997,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$2,250.00",262752,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1827,0.997,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$2,250.00",262752,Operator Labor - OT,0.50,Hour(s),$200.00,$100.00
1828,0.997,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$2,250.00",262752,Fuel,10.00,Gallon(s),$11.00,$110.00
1829,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary, IN 46402",,,"$1,030.00",279007,80' Articulating Boom,1.00,Day(s),$975.00,$975.00
1830,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary, IN 46402",,,"$1,030.00",279007,Environmental Impact,1.00,Each,$0.00,$0.00
1831,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary, IN 46402",,,"$1,030.00",279007,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1832,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary, IN 46402",,,"$1,030.00",279007,Return - Boom Lift,1.00,Each,$0.00,$0.00
1833,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary, IN 46402",,,"$1,030.00",279007,Fuel,5.00,Gallon(s),$11.00,$55.00
1834,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,888.00",265639,30 Ton Rough Terrain,9.00,Hour(s),$60.00,$540.00
1835,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,888.00",265639,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1836,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,888.00",265639,Operator Labor - OT,1.50,Hour(s),$200.00,$300.00
1837,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,888.00",265639,Fuel,8.00,Gallon(s),$11.00,$88.00
1838,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$3,000.00",259490,Misc. Equipment - Bare,1.00,Month(s),$950.00,$950.00
1839,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$3,000.00",259490,Misc. Equipment - Bare,1.00,Month(s),"$1,200.00","$1,200.00"
1840,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$3,000.00",259490,Shuttle Van,1.00,Month(s),$850.00,$850.00
1841,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,842.00",263843,35 Ton Rough Terrain,12.50,Hour(s),$60.00,$750.00
1842,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,842.00",263843,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1843,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,842.00",263843,Operator Labor - OT,5.00,Hour(s),$200.00,"$1,000.00"
1844,0.997,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,842.00",263843,Fuel,12.00,Gallon(s),$11.00,$132.00
1845,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",284963,80' Articulating Boom,1.00,Day(s),$975.00,$975.00
1846,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",284963,Environmental Impact,1.00,Each,$0.00,$0.00
1847,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",284963,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1848,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",284963,Return - Boom Lift,1.00,Each,$0.00,$0.00
1849,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,030.00",284963,Fuel,5.00,Gallon(s),$11.00,$55.00
1850,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,550 Ton AT - ST,16.00,Hour(s),"$1,425.00","$22,800.00"
1851,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,550 Ton AT - OT,24.50,Hour(s),"$1,625.00","$39,812.50"
1852,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,Crew Labor - OT,2.00,Hour(s),$530.00,"$1,060.00"
1853,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,Freight - Counterweight,6.00,Load(s),"$1,500.00","$9,000.00"
1854,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,Permits (Round Trip),2.00,Set(s),"$1,000.00","$2,000.00"
1855,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,Truck Driver - OT,8.50,Hour(s),$250.00,"$2,125.00"
1856,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$79,009.63",278880,Fuel Surcharge,,,3.00%,"$2,212.13"
1857,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,110 Ton RT (d),8.00,Hour(s),$160.00,"$1,280.00"
1858,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,USS 110T-RT Labor ST,8.00,Hour(s),$129.81,"$1,038.48"
1859,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,USS Oiler ST,8.00,Hour(s),$123.30,$986.40
1860,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,50K Telehandler (d),1.00,Day(s),"$5,100.00","$5,100.00"
1861,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,Operator Labor - ST,8.00,Hour(s),$155.00,"$1,240.00"
1862,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,Delivery - Telehandler,2.00,Each,"$1,010.00","$2,020.00"
1863,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,50-55K - IN & Return,,,,
1864,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,Permits In - IND & Out,2.00,Each,$500.00,"$1,000.00"
1865,0.915,"Stevenson Crane Service, Inc.",1 BOP/Caster,"Gary,",IN,,"$13,302.88",288218,Fuel,58.00,Gallon(s),$11.00,$638.00
1866,0.987,"Stevenson Crane Service, Inc.",Midwest,"Portage,",IN,,"$6,750.00",284375,20 Ton CD (m) tax,1.00,Month(s),"$6,250.00","$6,250.00"
1867,0.987,"Stevenson Crane Service, Inc.",Midwest,"Portage,",IN,,"$6,750.00",284375,Environmental Impact,1.00,Each,$0.00,$0.00
1868,0.987,"Stevenson Crane Service, Inc.",Midwest,"Portage,",IN,,"$6,750.00",284375,Delivery - Carrydeck,1.00,Each,$500.00,$500.00
1869,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$7,081.00",260646,"1,050lb Track Loader",1.00,Month(s),"$2,300.00","$2,300.00"
1870,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$7,081.00",260646,Operator Labor - ST,32.00,Hour(s),$120.00,"$3,840.00"
1871,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$7,081.00",260646,Operator Labor - OT,3.00,Hour(s),$200.00,$600.00
1872,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$7,081.00",260646,Fuel,31.00,Gallon(s),$11.00,$341.00
1873,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$6,500.00",281914,Overage Hours,1.00,Hour(s),$0.00,$0.00
1874,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN,,"$6,500.00",281914,MC20 Mini Picker (m),1.00,Month(s),"$6,500.00","$6,500.00"
1875,0.997,"Stevenson Crane Service, Inc.","US Steel 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,697.00",265615,65 Ton RT,8.00,Hour(s),$70.00,$560.00
1876,0.997,"Stevenson Crane Service, Inc.","US Steel 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,697.00",265615,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1877,0.997,"Stevenson Crane Service, Inc.","US Steel 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,697.00",265615,Operator Labor - OT,0.50,Hour(s),$200.00,$100.00
1878,0.997,"Stevenson Crane Service, Inc.","US Steel 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,697.00",265615,Fuel,7.00,Gallon(s),$11.00,$77.00
1879,0.987,"Stevenson Crane Service, Inc.",18 Warehouse,"Gary,",IN,,"$5,806.04",288216,70 Ton RT Daily,26.50,Hour(s),$70.00,"$1,855.00"
1880,0.987,"Stevenson Crane Service, Inc.",18 Warehouse,"Gary,",IN,,"$5,806.04",288216,USS 65/70T-RT Labor ST,24.00,Hour(s),$127.02,"$3,048.48"
1881,0.987,"Stevenson Crane Service, Inc.",18 Warehouse,"Gary,",IN,,"$5,806.04",288216,USS 65/70T-RT Labor,4.00,Hour(s),$156.89,$627.56
1882,0.987,"Stevenson Crane Service, Inc.",18 Warehouse,"Gary,",IN,,"$5,806.04",288216,OT Fuel,25.00,Gallon(s),$11.00,$275.00
1883,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,000.00",288976,Misc. Equipment - Bare,2.00,Each,$950.00,"$1,900.00"
1884,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,000.00",288976,Shuttle Van,1.00,Each,$850.00,$850.00
1885,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$3,000.00",288976,Misc. Equipment - Bare,1.00,Each,$250.00,$250.00
1886,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,060.00",266064,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1887,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,060.00",266064,Operator Labor - OT,0.50,Hour(s),$200.00,$100.00
1888,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,125' Straight Boom,1.00,Week(s),"$4,300.00","$4,300.00"
1889,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,Delivery - Boom Lift 125',1.00,Each,$510.00,$510.00
1890,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,Return - Boom Lift 125',1.00,Each,$510.00,$510.00
1891,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,70 Ton RT Daily,31.50,Hour(s),$70.00,"$2,205.00"
1892,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,Operator Labor - ST,24.00,Hour(s),$127.02,"$3,048.48"
1893,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,Operator Labor - OT,7.50,Hour(s),$156.89,"$1,176.68"
1894,0.964,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$12,333.16",278104,Fuel,53.00,Gallon(s),$11.00,$583.00
1895,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,537.51",280370,15 Ton CD (d),8.00,Hour(s),$50.00,$400.00
1896,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,537.51",280370,USS 15T-CD Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1897,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,537.51",280370,USS 15T-CD Labor OT,0.50,Hour(s),$154.94,$77.47
1898,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,537.51",280370,Fuel,5.00,Gallon(s),$11.00,$55.00
1899,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$1,639.51",287902,35 Ton RT Daily,8.00,Hour(s),$60.00,$480.00
1900,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$1,639.51",287902,USS 30/35T-RT Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1901,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$1,639.51",287902,USS 30/35T-RT Labor,0.50,Hour(s),$154.94,$77.47
1902,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$1,639.51",287902,Fuel,7.00,Gallon(s),$11.00,$77.00
1903,0.987,"Stevenson Crane Service, Inc.","US Steel 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$3,200.00",260195,Crew Labor - OT,8.00,Hour(s),$400.00,"$3,200.00"
1904,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,082.51",287132,USS 2.2MP Labor ST,8.00,Hour(s),$125.63,"$1,005.04"
1905,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$1,082.51",287132,USS 2.2MP Labor OT,0.50,Hour(s),$154.94,$77.47
1906,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,65 Ton RT,25.00,Hour(s),$70.00,"$1,750.00"
1907,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,Operator Labor - ST,24.00,Hour(s),$120.00,"$2,880.00"
1908,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,Operator Labor - OT,2.50,Hour(s),$200.00,$500.00
1909,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,Fuel,23.00,Gallon(s),$11.00,$253.00
1910,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,30 Ton Rough Terrain,8.00,Hour(s),$60.00,$480.00
1911,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1912,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,Operator Labor - OT,0.50,Hour(s),$200.00,$100.00
1913,0.915,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$7,000.00",260938,Fuel,7.00,Gallon(s),$11.00,$77.00
1914,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$13,456.70",287419,110 Ton RT (d),29.00,Hour(s),$160.00,"$4,640.00"
1915,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$13,456.70",287419,USS 110T-RT Labor ST,8.00,Hour(s),$129.81,"$1,038.48"
1916,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$13,456.70",287419,USS 110T-RT Labor OT,21.00,Hour(s),$160.79,"$3,376.59"
1917,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$13,456.70",287419,USS Oiler ST,8.00,Hour(s),$123.30,$986.40
1918,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$13,456.70",287419,USS Oiler OT,21.00,Hour(s),$151.63,"$3,184.23"
1919,0.987,"Stevenson Crane Service, Inc.",14 Blast Furnace,"Gary,",IN,,"$13,456.70",287419,Fue,21.00,Gallon(s),$11.00,$231.00
1920,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$6,500.00",261562,Overage Hours,1.00,Hour(s),$0.00,$0.00
1921,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$6,500.00",261562,2.2 Ton Mini Picker,1.00,Month(s),"$6,500.00","$6,500.00"
1922,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$615.00,275781,60' Articulating Boom,1.00,Day(s),$560.00,$560.00
1923,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$615.00,275781,Environmental Impact,1.00,Each,$0.00,$0.00
1924,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$615.00,275781,Delivery - Boom Lift,1.00,Each,$0.00,$0.00
1925,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$615.00,275781,Return - Boom Lift,1.00,Each,$0.00,$0.00
1926,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,$615.00,275781,Fuel,5.00,Gallon(s),$11.00,$55.00
1927,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,060.00",263155,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1928,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,060.00",263155,Operator Labor - OT,0.50,Hour(s),$200.00,$100.00
1929,0.987,"Stevenson Crane Service, Inc.",Midwest US HWY,"Portage,",IN,,"$8,900.00",291302,30 Ton RT (w) tax,2.00,Week(s),"$3,200.00","$6,400.00"
1930,0.987,"Stevenson Crane Service, Inc.",Midwest US HWY,"Portage,",IN,,"$8,900.00",291302,30 Ton RT (d) tax,1.00,Day(s),"$1,000.00","$1,000.00"
1931,0.987,"Stevenson Crane Service, Inc.",Midwest US HWY,"Portage,",IN,,"$8,900.00",291302,Return - RT Crane - IND,1.00,Each,"$1,200.00","$1,200.00"
1932,0.987,"Stevenson Crane Service, Inc.",Midwest US HWY,"Portage,",IN,,"$8,900.00",291302,Permits Out,1.00,Set(s),$300.00,$300.00
1933,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$20,850.00",269931,Overage Hours,1.00,Hour(s),$0.00,$0.00
1934,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$20,850.00",269931,*Excavator,1.00,Month(s),"$20,850.00","$20,850.00"
1935,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,960.00",263646,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1936,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$1,960.00",263646,Operator Labor - OT,5.00,Hour(s),$200.00,"$1,000.00"
1937,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$2,800.00",289962,"11,000 lbs Forktruck 4x4",1.00,Month(s),"$2,800.00","$2,800.00"
1938,0.987,"Stevenson Crane Service, Inc.","84"" Hot Strip - Weekly Outage","Gary,",IN,,"$2,800.00",289962,Environmental Impact,1.00,Each,$0.00,$0.00
1939,0.997,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,001.50",267262,65 Ton RT,8.00,Hour(s),$70.00,$560.00
1940,0.997,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,001.50",267262,Operator Labor - ST,8.00,Hour(s),$155.00,"$1,240.00"
1941,0.997,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,001.50",267262,Operator Labor - OT,0.50,Hour(s),$205.00,$102.50
1942,0.997,"Stevenson Crane Service, Inc.",US Steel - #14 Blast Furnace,"Gary,",IN,,"$2,001.50",267262,Fuel,9.00,Gallon(s),$11.00,$99.00
1943,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$1,670.00",262139,30 Ton Rough Terrain,8.50,Hour(s),$60.00,$510.00
1944,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$1,670.00",262139,Operator Labor - ST,8.00,Hour(s),$120.00,$960.00
1945,0.987,"Stevenson Crane Service, Inc.",US Steel - Environmental,"Gary,",IN,,"$1,670.00",262139,Operator Labor - OT,1.00,Hour(s),$200.00,$200.00
1946,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,200 Ton All Terrain - ST,8.00,Hour(s),$695.00,"$5,560.00"
1947,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,200 Ton All Terrain - OT,1.00,Hour(s),$895.00,$895.00
1948,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,Permits (Round Trip),1.00,Set(s),"$1,000.00","$1,000.00"
1949,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,Freight (Round Trip),3.00,Load(s),"$1,500.00","$4,500.00"
1950,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,200 Ton All Terrain - ST,16.00,Hour(s),$695.00,"$11,120.00"
1951,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,200 Ton All Terrain - OT,4.50,Hour(s),$895.00,"$4,027.50"
1952,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,Crew Labor - OT/T2,0.50,Hour(s),$500.00,$250.00
1953,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,Freight - Counterweight,3.00,Load(s),"$1,500.00","$4,500.00"
1954,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,Permits (Round Trip),1.00,Set(s),"$1,000.00","$1,000.00"
1955,0.915,"Stevenson Crane Service, Inc.",US Steel,"Gary,",IN,,"$33,770.58",261765,Fuel Surcharge,,,3.00%,$918.08
1956,0.987,"Stevenson Crane Service, Inc.",US Steel Midwest,"Portage,",IN,,"$7,500.00",283910,30 Ton RT (m) tax,1.00,Month(s),"$7,500.00","$7,500.00"
1957,0.987,"Stevenson Crane Service, Inc.",US Steel Midwest,"Portage,",IN,,"$7,500.00",283910,Delivery - RT Crane,1.00,Each,$0.00,$0.00
1958,0.987,"Stevenson Crane Service, Inc.","US Steel - 84"" Hot Strip Weekly Outage","Gary,",IN 46402,,"$2,165.02",268513,USS 2.2MP Operator ST,8.00,Hour(s),$125.63,"$1,005.04"
