,confidence,Incumbent Supplier,Receiving Plant,Receiving Plant City,Receiving Plant State,Receiving Plant Zip Code,Total Amount,Invoice,Equipment Type,Qty,Daily,Weekly,Monthly,Hours In,Hours Out,Amount,Usage in Hours,Hourly
469,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-006,HOSE 6X20 RUBBER SUCTION QC,1,65,130,390,,,390,,
470,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-006,"6"" QC 90 BEND",1,17,34,102,,,102,,
471,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-006,STRAINERS (ALL SIZES),1,5,10,30,,,30,,
472,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-006,MISC FITTINGS,2,25,50,150,,,300,,
473,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-006,HOSE 6X20 RUBBER SUCTION QC,2,35.00 35.00,70,210,,,420,,
474,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,248.23",229416714-003,"PUMP 6"" DBA-SILENCER VAC ASSIST - DIESEL",1,708.3,"1,416.65","4,248.23",. 00,4835.9,"4,248.23",,708.3
475,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214602284-006,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,300,470,,
476,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,831,228530875-001,SWEEPER WALKBEHIND,1,209,476,831,. 00,310,831,,
477,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-005,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
478,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"5,214.75",219689012-001,RUBBER TRACK,2,,,2062.33,,,"4,124.66",,
479,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"5,214.75",219689012-001,"CAP, GAS",1,,,,,,89.09,,
480,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"5,214.75",219689012-001,SHOP SUPPLIES,1,,,38.5,,,38.5,,
481,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"5,214.75",219689012-001,TRAVEL,,,,175,,0.5,87.5,,
482,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"5,214.75",219689012-001,LABOR-REPAIR,,,,,,3.5,612.5,,
483,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"5,214.75",219689012-001,LABOR-REPAIR,,,,,,1.5,262.5,,
484,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"12,870.94",218690430-002,GENERATOR 70-84 KVA TIER 4,1,488,978,"2,685.00",1513,1441.4,"2,685.00",,
485,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",OUTAGE GENERATORS,KEEWATIN,MN,55753,"12,870.94",218690430-002,GENERATOR 70-84 KVA TIER 4,1,488,978,"2,685.00",7706,7633.6,"2,685.00",,
486,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",JOB GARAGE,CLAIRTON,PA,15025,"4,200.00",203333992-013,BOOM 76-85' ARTICULATING,1,900,"1,900.00","4,200.00",. 00,789.2,"4,200.00",,
487,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"2,133.00",225314871-003,BOOM 30-33' ARTICULATING DC,1,594,"1,214.00","2,133.00",. 00,633,"2,133.00",,
488,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"1,689.00",214370586-008,FORKLIFT VARIABLE REACH 5000# 16-20',1,356,802,"1,689.00",. 00,1057,"1,689.00",,
489,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"21,400.00",225947093-001,MODULAR BLDG 24X60 W/1-RR,1,,,"2,550.00",,,"2,550.00",,
490,0.876,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"21,400.00",225947093-001,OFFICE TRAILER STEPS,2,,,50,,,100,,
491,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,583.00",228127691-003,FORKLIFT WHSE 6000# GAS/LP,1,301,781,"1,583.00",. 00,2275.46,"1,583.00",,
492,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214027488-011,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,500,"1,507.00",,
493,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"2,070.00",228017656-002,SKID STEER MINI 301-600# TRACKED,1,259,953,"2,070.00",. 00,614.5,"2,070.00",,
494,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,951.77,203334558-020,COMPRESSOR 175-195 CFM TIER 4,1,147,370,890,1209,618,890,,
495,0.573,"UNITED RENTALS (NORTH AMERICA),INC.",PITTSBURGH INT'L AIRPORT,CORAOPOLIS,PA,15108-2616,"2,090.78",226778157-002,BOOM 60-64' TELESCOPIC,1,644.00 644.00,"1,494.00","3,693.00",4866,4861.1,"1,494.00",,
496,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-043,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
497,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-043,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
498,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",,LORAIN,OH,44055-1932,"4,914.18",221342976-001,SKID STEER TRACK LOADER 2400-2799#,1,505,"1,244.00","3,146.00",. 00,2116.6,"3,146.00",,
499,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",,LORAIN,OH,44055-1932,"4,914.18",221342976-001,SKID STEER BRUSH MOWER ATTACHMENT,1,179,594,"1,277.00",,,"1,277.00",,
500,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",,LORAIN,OH,44055-1932,"4,914.18",221342976-001,"SKID STEER BUCKET 72"" TOOTH",1,,,,,,,,
501,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-001,"PUMP 6"" VAC ASSIST DIESEL",1,420,840,"2,520.00",. 00,6.6,"2,520.00",,
502,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-001,HOSE 6X20 RUBBER SUCTION QC,1,65,130,390,,,390,,
503,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-001,"6"" QC 90 BEND",1,17,34,102,,,102,,
504,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-001,STRAINERS (ALL SIZES),1,5,10,30,,,30,,
505,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-001,MISC FITTINGS,2,25,50,150,,,300,,
506,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-001,HOSE 6X20 RUBBER SUCTION QC,2,35.00 35.00,70,210,,,420,,
507,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214265413-011,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,1761.06,"1,507.00",,
508,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"2,070.00",228017656-005,SKID STEER MINI 301-600# TRACKED,1,259,953,"2,070.00",. 00,614.5,"2,070.00",,
509,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,400,201142137-018,CABLE TAIL 4/0 MCAM BARE END,3,,,,,,,,
510,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,400,201142137-018,CABLE TAIL 4/0 FCAM BARE END,13,,,,,,,,
511,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,400,201142137-018,CABLE 4/0 AWG 400 AMP 50' CAM,20,15,20,60,,,400,,
512,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"4,042.00",214326870-014,FORKLIFT WHSE 20000-22499# PNEUMATIC,1,596,"1,908.00","4,042.00",68.6,3.2,"4,042.00",,
513,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-028,STANDBY RENTAL 800KW GENERATOR,1,2040,3920,11760,,,,,
514,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-008,FORKLIFT VARIABLE REACH 12000# 53'-69',1,572,"1,612.00","3,485.00",. 00,967.45,"3,485.00",,
515,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,"3,815.00",213953172-008,FORKLIFT FORK POSITION CARRIAGE,1,78,100,330,,,330,,
516,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS CORPORATION,GARY,IN,46402-3101,"2,130.89",950351972-145,FORKLIFT ROUGH TERRAIN 8000# 15-22' 4WD,1,388,892,"2,084.00",. 00,2645.7,"2,084.00",,
517,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,545,215239896-005,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,426,248,545,. 00,2,545,,
518,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-027,STANDBY RENTAL 800KW GENERATOR,1,2040,3920,11760,,,,,
519,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,507.00",214265413-005,FORKLIFT WHSE 6000# GAS/LP,1,286,743,"1,507.00",. 00,1761.06,"1,507.00",,
520,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",JOB GARAGE,CLAIRTON,PA,15025,"4,200.00",203333992-011,BOCM 76-85' ARTICULATING,1,900,"1,900.00","4,200.00",. 00,789.2,"4,200.00",,
521,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS,GARY,IN,46402-3101,"2,627.83",210057423-008,SKID STEER TRACK LOADER 2000-2399#,1,529,"1,245.00","2,570.00",. 00,1197.4,"2,570.00",,
522,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,510,214566431-009,VERTICAL LIFT 15' ELEC SELF PROPELLED,1,142,281,510,. 00,220,510,,
523,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,760.25,225557220-001,SEAT FRAME,1,,,,,,298.09,,
524,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,760.25,225557220-001,SEAT BACK REST,1,,,,,,220.36,,
525,0.868,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,760.25,225557220-001,SHOP SUPPLIES TRAVEL LABOR-REPAIR,1,,,155.00 155.00,,.50 1.00,9.30 77.50 155.00,,
526,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-005,"4"" QC TEE",5,14,28,84,,,420,,
527,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-005,HOSE 4X20 RUBBER SUCTION CAMLOCK,25,50,100,300,,,"7,500.00",,
528,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-005,"6"" TMSN HYDRAULIC PUMP HEAD 60HST",1,250,500,"1,500.00",,,"1,500.00",,
529,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-005,74HP TMSN 32HPU HYDRAULIC POWER UNIT,1,450,900,"2,700.00",. 00,1,"2,700.00",,
530,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-005,1 X 50 HYD HOSE,2,55,110,330,,,660,,
531,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"13,560.00",216707349-005,1-1/4 X 50 HYDRAULIC HOSE,2,65,130,390,,,780,,
532,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,525,219938490-004,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,79,186,525,. 00,1623.7,525,,
533,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-035,MODULAR BLDG 24X60 W/1-RR,1,,,"1,815.00",,,"1,815.00",,
534,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,905.00",197892331-035,OFFICE TRAILER STEPS,2,,,45,,,90,,
535,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768,578,223046261-003,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,87,205,578,. 00,13.4,578,,
536,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",PLANT BULL GANG,MOUNTAIN IRON,MN,55768-3013,890,203334558-018,COMPRESSOR 175-195 CFM TIER 4,1,147,370,890,. 00,618,890,,
537,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265736-013,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,71,175,470,. 00,408.6,470,,
538,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",CONCENTRATOR,MOUNTAIN IRON,MN,55768-3013,927,231574830-001,"SCISSOR LIFT 18-19' ELECTRIC 60"" LENGTH",1,155,260,489,. 00,88.3,489,,
539,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,510,214566431-011,VERTICAL LIFT 15' ELEC SELF PROPELLED,1,142,281,510,. 00,220,510,,
540,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"2,357.89",214100665-009,SKID STEER TRACK LOADER 2000-2399#,1,528,"1,250.00","2,570.00",1488,977.6,"2,306.00",,
541,0.987,"UNITED RENTALS (NORTH AMERICA),INC.",WHEELING MACHINE PRODUCTS,PINE BLUFF,AR,71602-3117,"1,446.00",229312127-001,COMPRESSOR 175-195 CFM TIER 4,1,189,422,939,,,939,,
542,0.987,"UNITED RENTALS (NORTH AMERICA),INC.",WHEELING MACHINE PRODUCTS,PINE BLUFF,AR,71602-3117,"1,446.00",229312127-001,"AIR HOSE 3/4"" X 50'",1,22,46,101,. 00,79,101,,
543,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,906.00",197892331-037,MODULAR BLDG 24X60 W/1-RR,1,,,"1,815.00",,,"1,815.00",,
544,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,906.00",197892331-037,OFFICE TRAILER STEPS,2,,,45,,,90,,
545,0.987,"UNITED RENTALS (NORTH AMERICA), INC.","1 BROADWAY, GARY",GARY,IN,46402,"1,906.00",197892331-037,MISCELLANEOUS BULK INVENTORY EQUIPMENT,1,,,1,,,1,,
546,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,857.00",214266122-012,SKID STEER MINI 301-600# TRACKED,1,270,766,"1,857.00",506.22,478.71,"1,857.00",,
547,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP I&II,MOUNTAIN IRON,MN,55768-3013,"1,477.00",215270961-001,FORKLIFT WHSE 6000# GAS/LP,1,280,728,"1,477.00",. 00,667.6,"1,477.00",,
548,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"8,160.00",214333730-003,"PUMP 6"" VAC ASSIST DIESEL",1,420,840,"2,520.00",3722,3722,"1,680.00",,
549,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"8,160.00",214333730-003,"PUMP 6"" VAC ASSIST DIESEL",1,420,840,"2,520.00",2909.8,2909.7,"1,680.00",,
550,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"8,160.00",214333730-003,HOSE 6X20 RUBBER SUCTION QC,8,65,130,390,,,"2,080.00",,
551,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"8,160.00",214333730-003,HOSE 6X10 RUBBER SUCTION QC,2,35,70,210,,,280,,
552,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"8,160.00",214333730-003,HOSE 6X50 RUBBER DISCHARGE - QC,8,75,150,450,,,"2,400.00",,
553,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"8,160.00",214333730-003,STRAINERS (ALL SIZES),2,5,10,30,,,40,,
554,0.977,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-035,STANDBY RENTAL 800KW GENERATOR,1,2040,3920,11760,,,,,
555,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,390.58",216710343-005,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,78.35 78.35,548.79,"2,195.29",,,"2,195.29",,
556,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL,GARY,IN,46402-3101,"4,390.58",216710343-005,BOX 25 YD DEWATERING ROLL TARP W/INSERT,1,78.35 78.35,548.79,"2,195.29",,,"2,195.29",,
557,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",AGGLOMERATOR STEP III,MOUNTAIN IRON,MN,55768-3013,545,215239896-009,INDUSTRIAL ELECTRIC CART 4 WHEELED,1,426,248,545,. 00,2,545,,
558,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS STEEL RESEARCH,MUNHALL,PA,15120-5044,"3,085.00",218685018-002,BOOM 60-64' TELESCOPIC ELECT/MULTI PWR,1,501,"1,211.00","3,085.00",. 00,979.8,"3,085.00",,501
559,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL-FAIRFIELD WORKS,FAIRFIELD,AL,35064-1368,"1,005.57",190103876-039,BOX 25 YD VACUUM ROLL OFF,1,34.47,241.34,965.41,,,965.41,,241.34
560,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL #14 BLAST FURNACE,GARY,IN,46402-3101,"2,853.80",218004457-005,FORKLIFT VARIABLE REACH 5000# 16-20',1,615,"1,384.00","2,791.00",. 00,912.3,"2,791.00",,
561,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-009,"PUMP 6"" VAC ASSIST DIESEL",1,420,840,"2,520.00",. 00,6.6,"2,520.00",,
562,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-009,HOSE 6X20 RUBBER SUCTION QC,1,65,130,390,,,390,,
563,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-009,"6"" QC 90 BEND",1,17,34,102,,,102,,
564,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-009,STRAINERS (ALL SIZES),1,5,10,30,,,30,,
565,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-009,MISC FITTINGS,2,25,50,150,,,300,,
566,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-009,HOSE 6X20 RUBBER SUCTION QC,2,35.00 35.00,70,210,,,420,,
567,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-055,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
568,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-055,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
569,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,"1,583.00",228073836-004,FORKLIFT WHSE 6000# GAS/LP,1,301,781,"1,583.00",. 00,1100.46,"1,583.00",,
570,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-052,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
571,0.964,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-052,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
572,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-011,"PUMP 6"" VAC ASSIST DIESEL",1,420,840,"2,520.00",. 00,6.6,"2,520.00",,
573,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-011,HOSE 6X20 RUBBER SUCTION QC,1,65,130,390,,,390,,
574,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-011,"6"" QC 90 BEND",1,17,34,102,,,102,,
575,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-011,STRAINERS (ALL SIZES),1,5,10,30,,,30,,
576,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-011,MISC FITTINGS,2,25,50,150,,,300,,
577,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",RECYCLE TRUCK,GARY,IN,46402-3101,"3,762.00",218428223-011,HOSE 6X20 RUBBER SUCTION QC,2,35.00 35.00,70,210,,,420,,
578,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",USS,GARY,IN,46402-3101,"2,627.83",210057423-012,SKID STEER TRACK LOADER 2000-2399#,1,529,"1,245.00","2,570.00",. 00,1197.4,"2,570.00",,
579,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"1,056.00",212073536-005,HEATER 500K BTU DUCTED DIESEL,1,118,444,"1,293.00",,,888,,
580,0.987,"UNITED RENTALS (NORTH AMERICA), INC.",CENTRAL SHOPS,MOUNTAIN IRON,MN,55768-3013,"1,056.00",212073536-005,"HEAT DUCT 12"" X 25' HIGH TEMP",2,12.00 12.00,42,124,,,168,,
581,0.997,"UNITED RENTALS (NORTH AMERICA), INC.",FINES CRUSHER,MOUNTAIN IRON,MN,55768-3013,470,214265584-001,INDUSTRIAL ELECTRIC CART 3 WHEELED,1,71,175,470,. 00,745,470,,
582,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,GENERATOR 1000-1199 KVA,1,"1,800.00","3,600.00","10,800.00",. 00,9919.7,"10,800.00",,
583,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,,13,,,,,,,,
584,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,,10,,,,,,,,
585,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,,1,,,,,,,,
586,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,,1,,,,,,,,
587,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,,1,,,,,,,,
588,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",STANDBY POWER,KEEWATIN,MN,55753,"11,760.00",201142137-020,CABLE 4/0 AWG 400 AMP 50' CAM,16,15,20,60,,,,,
589,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-047,TANK 6500 GAL TD POLY W/LINER,1,27.5,192.5,770,,,770,,
590,0.94,"UNITED RENTALS (NORTH AMERICA), INC.",US STEEL MIDWEST (PORTAGE),PORTAGE,IN,46368,"1,453.01",176155418-047,BERM 7500 GAL EZ SET FENCE,1,24.39,170.75,683.01,,,683.01,,
591,0.915,"UNITED RENTALS (NORTH AMERICA),INC.",USS CORPORATION,GARY,IN,46402-3101,"1,981.45",215932002-001,RIFF WIPER GLASS,1,,,689.48,,,689.48,,
592,0.915,"UNITED RENTALS (NORTH AMERICA),INC.",USS CORPORATION,GARY,IN,46402-3101,"1,981.45",215932002-001,FREIGHT ON PARTS,1,,,319.8,,,319.8,,
593,0.915,"UNITED RENTALS (NORTH AMERICA),INC.",USS CORPORATION,GARY,IN,46402-3101,"1,981.45",215932002-001,MISCELLANEOUS PARTS,1,,,62.17,,,62.17,,
